@relation PowerConsumption-weka.filters.unsupervised.attribute.Remove-R2

@attribute hour numeric
@attribute amps_avg numeric
@attribute kw_avg numeric

@data
2,0.1435,33.005
2,0.116667,26.833333
2,0.106167,24.418333
2,0.1225,28.175
2,0.116667,26.833333
2,0.155167,35.688333
2,0.135333,31.126667
2,0.1365,31.395
2,0.126,28.98
2,0.1015,23.345
2,0.103833,23.881667
2,0.105,24.15
2,0.105,24.15
2,0.120167,27.638333
2,0.134167,30.858333
2,0.142333,32.736667
2,0.155167,35.688333
2,0.189,43.47
2,0.103833,23.881667
2,0.134167,30.858333
2,0.133,30.59
2,0.159833,36.761667
2,0.151667,34.883333
2,0.141167,32.468333
2,0.119,27.37
2,0.096833,22.271667
2,0.113167,26.028333
2,0.1645,37.835
2,0.1715,39.445
2,0.170333,39.176667
2,0.186667,42.933333
2,0.165667,38.103333
2,0.123667,28.443333
2,0.127167,29.248333
2,0.134167,30.858333
2,0.1365,31.395
2,0.158667,36.493333
3,0.142333,32.736667
3,0.135333,31.126667
3,0.128333,29.516667
3,0.128333,29.516667
3,0.130667,30.053333
3,0.123667,28.443333
3,0.120167,27.638333
3,0.1575,36.225
3,0.176167,40.518333
3,0.145833,33.541667
3,0.141167,32.468333
3,0.141167,32.468333
3,0.092167,21.198333
3,0.089833,20.661667
3,0.091,20.93
3,0.092167,21.198333
3,0.138833,31.931667
3,0.149333,34.346667
3,0.145833,33.541667
3,0.138833,31.931667
3,0.1015,23.345
3,0.116667,26.833333
3,0.145833,33.541667
3,0.1295,29.785
3,0.137667,31.663333
3,0.159833,36.761667
3,0.124833,28.711667
3,0.106167,24.418333
3,0.077,17.71
3,0.089833,20.661667
3,0.103833,23.881667
3,0.121333,27.906667
3,0.130667,30.053333
3,0.152833,35.151667
3,0.141167,32.468333
3,0.173833,39.981667
3,0.1925,44.275
3,0.123667,28.443333
3,0.099167,22.808333
3,0.0875,20.125
3,0.082833,19.051667
3,0.109667,25.223333
3,0.144667,33.273333
3,0.144667,33.273333
3,0.135333,31.126667
3,0.105,24.15
3,0.088667,20.393333
3,0.0875,20.125
3,0.106167,24.418333
3,0.173833,39.981667
3,0.203,46.69
3,0.198333,45.616667
3,0.196,45.08
3,0.110833,25.491667
3,0.071167,16.368333
3,0.092167,21.198333
3,0.092167,21.198333
3,0.1225,28.175
3,0.144667,33.273333
3,0.141167,32.468333
4,0.156333,35.956667
4,0.154,35.42
4,0.1225,28.175
4,0.117833,27.101667
4,0.14,32.2
4,0.1365,31.395
4,0.161,37.03
4,0.154,35.42
4,0.162167,37.298333
4,0.151667,34.883333
4,0.110833,25.491667
4,0.084,19.32
4,0.051333,11.806667
4,0.07,16.1
4,0.110833,25.491667
4,0.1435,33.005
4,0.1575,36.225
4,0.163333,37.566667
4,0.182,41.86
4,0.134167,30.858333
4,0.131833,30.321667
4,0.096833,22.271667
4,0.1085,24.955
4,0.142333,32.736667
4,0.142333,32.736667
4,0.141167,32.468333
4,0.120167,27.638333
4,0.093333,21.466667
4,0.106167,24.418333
4,0.117833,27.101667
4,0.102667,23.613333
4,0.128333,29.516667
4,0.145833,33.541667
4,0.170333,39.176667
4,0.1925,44.275
4,0.149333,34.346667
4,0.1225,28.175
4,0.1155,26.565
4,0.113167,26.028333
4,0.096833,22.271667
4,0.130667,30.053333
4,0.144667,33.273333
4,0.148167,34.078333
4,0.161,37.03
4,0.130667,30.053333
4,0.110833,25.491667
4,0.1505,34.615
4,0.149333,34.346667
4,0.1785,41.055
4,0.168,38.64
4,0.147,33.81
4,0.131833,30.321667
4,0.096833,22.271667
4,0.075833,17.441667
4,0.106167,24.418333
4,0.124833,28.711667
4,0.134167,30.858333
4,0.172667,39.713333
4,0.144667,33.273333
4,0.126,28.98
5,0.137667,31.663333
5,0.148167,34.078333
5,0.172667,39.713333
5,0.152833,35.151667
5,0.131833,30.321667
5,0.123667,28.443333
5,0.112,25.76
5,0.103833,23.881667
5,0.117833,27.101667
5,0.102667,23.613333
5,0.106167,24.418333
5,0.127167,29.248333
5,0.120167,27.638333
5,0.0945,21.735
5,0.117833,27.101667
5,0.172667,39.713333
5,0.180833,41.591667
5,0.182,41.86
5,0.110833,25.491667
5,0.086333,19.856667
5,0.096833,22.271667
5,0.089833,20.661667
5,0.128333,29.516667
5,0.142333,32.736667
5,0.133,30.59
5,0.119,27.37
5,0.114333,26.296667
5,0.093333,21.466667
5,0.109667,25.223333
5,0.1505,34.615
5,0.161,37.03
5,0.194833,44.811667
5,0.1645,37.835
5,0.145833,33.541667
5,0.1225,28.175
5,0.093333,21.466667
5,0.068833,15.831667
5,0.0735,16.905
5,0.088667,20.393333
5,0.107333,24.686667
5,0.135333,31.126667
5,0.144667,33.273333
5,0.168,38.64
5,0.1645,37.835
5,0.149333,34.346667
5,0.142333,32.736667
5,0.099167,22.808333
5,0.099167,22.808333
5,0.163333,37.566667
5,0.155167,35.688333
5,0.149333,34.346667
5,0.147,33.81
5,0.075833,17.441667
5,0.061833,14.221667
5,0.098,22.54
5,0.106167,24.418333
5,0.145833,33.541667
5,0.170333,39.176667
5,0.193667,44.543333
5,0.182,41.86
6,0.149333,34.346667
6,0.114333,26.296667
6,0.126,28.98
6,0.109667,25.223333
6,0.128333,29.516667
6,0.126,28.98
6,0.128333,29.516667
6,0.1295,29.785
6,0.123667,28.443333
6,0.1225,28.175
6,0.113167,26.028333
6,0.134167,30.858333
6,0.1295,29.785
6,0.1645,37.835
6,0.144667,33.273333
6,0.180833,41.591667
6,0.180833,41.591667
6,0.156333,35.956667
6,0.142333,32.736667
6,0.095667,22.003333
6,0.0805,18.515
6,0.1155,26.565
6,0.131833,30.321667
6,0.126,28.98
6,0.142333,32.736667
6,0.166833,38.371667
6,0.1435,33.005
6,0.142333,32.736667
6,0.105,24.15
6,0.106167,24.418333
6,0.149333,34.346667
6,0.1575,36.225
6,0.142333,32.736667
6,0.137667,31.663333
6,0.106167,24.418333
6,0.1015,23.345
6,0.109667,25.223333
6,0.102667,23.613333
6,0.137667,31.663333
6,0.163333,37.566667
6,0.156333,35.956667
6,0.137667,31.663333
6,0.113167,26.028333
6,0.117833,27.101667
6,0.116667,26.833333
6,0.096833,22.271667
6,0.110833,25.491667
6,0.1155,26.565
6,0.135333,31.126667
6,0.149333,34.346667
6,0.128333,29.516667
6,0.099167,22.808333
6,0.1295,29.785
6,0.135333,31.126667
6,0.142333,32.736667
6,0.180833,41.591667
6,0.152833,35.151667
6,0.1435,33.005
6,0.1435,33.005
6,0.096833,22.271667
7,0.081667,18.783333
7,0.1015,23.345
7,0.116667,26.833333
7,0.155167,35.688333
7,0.173833,39.981667
7,0.165667,38.103333
7,0.133,30.59
7,0.138833,31.931667
7,0.116667,26.833333
7,0.130667,30.053333
7,0.119,27.37
7,0.114333,26.296667
7,0.1505,34.615
7,0.138833,31.931667
7,0.131833,30.321667
7,0.116667,26.833333
7,0.089833,20.661667
7,0.0665,15.295
7,0.084,19.32
7,0.112,25.76
7,0.124833,28.711667
7,0.1715,39.445
7,0.1855,42.665
7,0.191333,44.006667
7,0.1505,34.615
7,0.092167,21.198333
7,0.092167,21.198333
7,0.071167,16.368333
7,0.081667,18.783333
7,0.126,28.98
7,0.151667,34.883333
7,0.1505,34.615
7,0.14,32.2
7,0.114333,26.296667
7,0.082833,19.051667
7,0.1225,28.175
7,0.135333,31.126667
7,0.152833,35.151667
7,0.1645,37.835
7,0.1505,34.615
7,0.149333,34.346667
7,0.131833,30.321667
7,0.106167,24.418333
7,0.085167,19.588333
7,0.105,24.15
7,0.103833,23.881667
7,0.1295,29.785
7,0.151667,34.883333
7,0.138833,31.931667
7,0.1645,37.835
7,0.198333,45.616667
7,0.186667,42.933333
7,0.124833,28.711667
7,0.119,27.37
7,0.098,22.54
7,0.116667,26.833333
7,0.137667,31.663333
7,0.1645,37.835
7,0.1715,39.445
7,0.124833,28.711667
8,0.124833,28.711667
8,0.106167,24.418333
8,0.107333,24.686667
8,0.114333,26.296667
8,0.163333,37.566667
8,0.172667,39.713333
8,0.169167,38.908333
8,0.161,37.03
8,0.135333,31.126667
8,0.109667,25.223333
8,0.0945,21.735
8,0.079333,18.246667
8,0.116667,26.833333
8,0.131833,30.321667
8,0.133,30.59
8,0.130667,30.053333
8,0.113167,26.028333
8,0.1015,23.345
8,0.117833,27.101667
8,0.109667,25.223333
8,0.091,20.93
8,0.14,32.2
8,0.133,30.59
8,0.14,32.2
8,0.138833,31.931667
8,0.126,28.98
8,0.114333,26.296667
8,0.1085,24.955
8,0.095667,22.003333
8,0.1225,28.175
8,0.131833,30.321667
8,0.163333,37.566667
8,0.1575,36.225
8,0.135333,31.126667
8,0.093333,21.466667
8,0.081667,18.783333
8,0.089833,20.661667
8,0.127167,29.248333
8,0.151667,34.883333
8,0.144667,33.273333
8,0.1435,33.005
8,0.126,28.98
8,0.086333,19.856667
8,0.089833,20.661667
8,0.103833,23.881667
8,0.175,40.25
8,0.179667,41.323333
8,0.163333,37.566667
8,0.124833,28.711667
8,0.079333,18.246667
8,0.060667,13.953333
8,0.096833,22.271667
8,0.1995,45.885
8,0.1645,37.835
8,0.180833,41.591667
8,0.170333,39.176667
8,0.1435,33.005
8,0.148167,34.078333
8,0.131833,30.321667
8,0.142333,32.736667
9,0.142333,32.736667
9,0.124833,28.711667
9,0.107333,24.686667
9,0.113167,26.028333
9,0.1225,28.175
9,0.133,30.59
9,0.126,28.98
9,0.106167,24.418333
9,0.099167,22.808333
9,0.086333,19.856667
9,0.119,27.37
9,0.148167,34.078333
9,0.186667,42.933333
9,0.203,46.69
9,0.204167,46.958333
9,0.119,27.37
9,0.075833,17.441667
9,0.064167,14.758333
9,0.085167,19.588333
9,0.137667,31.663333
9,0.154,35.42
9,0.1645,37.835
9,0.170333,39.176667
9,0.138833,31.931667
9,0.095667,22.003333
9,0.082833,19.051667
9,0.137667,31.663333
9,0.175,40.25
9,0.200667,46.153333
9,0.190167,43.738333
9,0.158667,36.493333
9,0.110833,25.491667
9,0.0665,15.295
9,0.078167,17.978333
9,0.067667,15.563333
9,0.082833,19.051667
9,0.131833,30.321667
9,0.127167,29.248333
9,0.14,32.2
9,0.165667,38.103333
9,0.170333,39.176667
9,0.144667,33.273333
9,0.1505,34.615
9,0.096833,22.271667
9,0.1155,26.565
9,0.120167,27.638333
9,0.1365,31.395
9,0.135333,31.126667
9,0.092167,21.198333
9,0.092167,21.198333
9,0.088667,20.393333
9,0.0735,16.905
9,0.096833,22.271667
9,0.152833,35.151667
9,0.175,40.25
9,0.184333,42.396667
9,0.183167,42.128333
9,0.116667,26.833333
9,0.109667,25.223333
9,0.1155,26.565
10,0.124833,28.711667
10,0.128333,29.516667
10,0.1435,33.005
10,0.123667,28.443333
10,0.112,25.76
10,0.120167,27.638333
10,0.0945,21.735
10,0.169167,38.908333
10,0.135333,31.126667
10,0.1365,31.395
10,0.154,35.42
10,0.137667,31.663333
10,0.116667,26.833333
10,0.1155,26.565
10,0.123667,28.443333
10,0.124833,28.711667
10,0.117833,27.101667
10,0.119,27.37
10,0.134167,30.858333
10,0.110833,25.491667
10,0.128333,29.516667
10,0.159833,36.761667
10,0.173833,39.981667
10,0.144667,33.273333
10,0.1225,28.175
10,0.112,25.76
10,0.102667,23.613333
10,0.119,27.37
10,0.145833,33.541667
10,0.137667,31.663333
10,0.14,32.2
10,0.128333,29.516667
10,0.085167,19.588333
10,0.0875,20.125
10,0.130667,30.053333
10,0.137667,31.663333
10,0.187833,43.201667
10,0.162167,37.298333
10,0.147,33.81
10,0.130667,30.053333
10,0.077,17.71
10,0.0665,15.295
10,0.089833,20.661667
10,0.114333,26.296667
10,0.141167,32.468333
10,0.154,35.42
10,0.130667,30.053333
10,0.14,32.2
10,0.1365,31.395
10,0.127167,29.248333
10,0.130667,30.053333
10,0.119,27.37
10,0.14,32.2
10,0.149333,34.346667
10,0.158667,36.493333
10,0.162167,37.298333
10,0.1715,39.445
10,0.119,27.37
10,0.1155,26.565
10,0.110833,25.491667
11,0.098,22.54
11,0.1715,39.445
11,0.190167,43.738333
11,0.200667,46.153333
11,0.165667,38.103333
11,0.14,32.2
11,0.100333,23.076667
11,0.1015,23.345
11,0.119,27.37
11,0.121333,27.906667
11,0.158667,36.493333
11,0.165667,38.103333
11,0.154,35.42
11,0.152833,35.151667
11,0.124833,28.711667
11,0.100333,23.076667
11,0.095667,22.003333
11,0.075833,17.441667
11,0.105,24.15
11,0.134167,30.858333
11,0.138833,31.931667
11,0.145833,33.541667
11,0.114333,26.296667
11,0.123667,28.443333
11,0.1155,26.565
11,0.100333,23.076667
11,0.107333,24.686667
11,0.142333,32.736667
11,0.14,32.2
11,0.165667,38.103333
11,0.135333,31.126667
11,0.106167,24.418333
11,0.092167,21.198333
11,0.0735,16.905
11,0.063,14.49
11,0.092167,21.198333
11,0.130667,30.053333
11,0.148167,34.078333
11,0.1645,37.835
11,0.173833,39.981667
11,0.152833,35.151667
11,0.134167,30.858333
11,0.1155,26.565
11,0.089833,20.661667
11,0.123667,28.443333
11,0.116667,26.833333
11,0.117833,27.101667
11,0.112,25.76
11,0.0805,18.515
11,0.106167,24.418333
11,0.095667,22.003333
11,0.091,20.93
11,0.116667,26.833333
11,0.183167,42.128333
11,0.1715,39.445
11,0.175,40.25
11,0.145833,33.541667
11,0.123667,28.443333
11,0.121333,27.906667
11,0.102667,23.613333
12,0.112,25.76
12,0.112,25.76
12,0.103833,23.881667
12,0.114333,26.296667
12,0.14,32.2
12,0.121333,27.906667
12,0.144667,33.273333
12,0.148167,34.078333
12,0.131833,30.321667
12,0.151667,34.883333
12,0.182,41.86
12,0.158667,36.493333
12,0.158667,36.493333
12,0.133,30.59
12,0.075833,17.441667
12,0.071167,16.368333
12,0.0595,13.685
12,0.071167,16.368333
12,0.123667,28.443333
12,0.141167,32.468333
12,0.1505,34.615
12,0.156333,35.956667
12,0.120167,27.638333
12,0.0875,20.125
12,0.100333,23.076667
12,0.128333,29.516667
12,0.159833,36.761667
12,0.184333,42.396667
12,0.170333,39.176667
12,0.142333,32.736667
12,0.112,25.76
12,0.086333,19.856667
12,0.086333,19.856667
12,0.096833,22.271667
12,0.1295,29.785
12,0.155167,35.688333
12,0.175,40.25
12,0.166833,38.371667
12,0.148167,34.078333
12,0.114333,26.296667
12,0.128333,29.516667
12,0.082833,19.051667
12,0.089833,20.661667
12,0.126,28.98
12,0.159833,36.761667
12,0.152833,35.151667
12,0.151667,34.883333
12,0.126,28.98
12,0.075833,17.441667
12,0.092167,21.198333
12,0.106167,24.418333
12,0.119,27.37
12,0.128333,29.516667
12,0.147,33.81
12,0.148167,34.078333
12,0.134167,30.858333
12,0.114333,26.296667
12,0.0875,20.125
12,0.107333,24.686667
12,0.119,27.37
13,0.103833,23.881667
13,0.151667,34.883333
13,0.124833,28.711667
13,0.156333,35.956667
13,0.169167,38.908333
13,0.155167,35.688333
13,0.112,25.76
13,0.099167,22.808333
13,0.078167,17.978333
13,0.0945,21.735
13,0.126,28.98
13,0.1715,39.445
13,0.159833,36.761667
13,0.123667,28.443333
13,0.103833,23.881667
13,0.060667,13.953333
13,0.067667,15.563333
13,0.0945,21.735
13,0.172667,39.713333
13,0.1995,45.885
13,0.180833,41.591667
13,0.106167,24.418333
13,0.079333,18.246667
13,0.088667,20.393333
13,0.078167,17.978333
13,0.089833,20.661667
13,0.127167,29.248333
13,0.141167,32.468333
13,0.1295,29.785
13,0.127167,29.248333
13,0.089833,20.661667
13,0.091,20.93
13,0.096833,22.271667
13,0.1505,34.615
13,0.176167,40.518333
13,0.172667,39.713333
13,0.135333,31.126667
13,0.128333,29.516667
13,0.1085,24.955
13,0.0945,21.735
13,0.1155,26.565
13,0.099167,22.808333
13,0.0805,18.515
13,0.114333,26.296667
13,0.126,28.98
13,0.126,28.98
13,0.1155,26.565
13,0.109667,25.223333
13,0.141167,32.468333
13,0.14,32.2
13,0.162167,37.298333
13,0.142333,32.736667
13,0.152833,35.151667
13,0.147,33.81
13,0.124833,28.711667
13,0.091,20.93
13,0.092167,21.198333
13,0.127167,29.248333
13,0.127167,29.248333
13,0.1575,36.225
14,0.141167,32.468333
14,0.1295,29.785
14,0.134167,30.858333
14,0.1225,28.175
14,0.161,37.03
14,0.1715,39.445
14,0.1715,39.445
14,0.121333,27.906667
14,0.161,37.03
14,0.135333,31.126667
14,0.148167,34.078333
14,0.102667,23.613333
14,0.095667,22.003333
14,0.103833,23.881667
14,0.099167,22.808333
14,0.109667,25.223333
14,0.1435,33.005
14,0.159833,36.761667
14,0.149333,34.346667
14,0.133,30.59
14,0.100333,23.076667
14,0.117833,27.101667
14,0.137667,31.663333
14,0.130667,30.053333
14,0.113167,26.028333
14,0.1505,34.615
14,0.126,28.98
14,0.107333,24.686667
14,0.095667,22.003333
14,0.088667,20.393333
14,0.100333,23.076667
14,0.109667,25.223333
14,0.098,22.54
14,0.116667,26.833333
14,0.130667,30.053333
14,0.144667,33.273333
14,0.177333,40.786667
14,0.137667,31.663333
14,0.121333,27.906667
14,0.074667,17.173333
14,0.072333,16.636667
14,0.088667,20.393333
14,0.147,33.81
14,0.194833,44.811667
14,0.182,41.86
14,0.155167,35.688333
14,0.098,22.54
14,0.078167,17.978333
14,0.086333,19.856667
14,0.105,24.15
14,0.138833,31.931667
14,0.159833,36.761667
14,0.1785,41.055
14,0.162167,37.298333
14,0.1015,23.345
14,0.086333,19.856667
14,0.086333,19.856667
14,0.098,22.54
14,0.133,30.59
14,0.151667,34.883333
15,0.159833,36.761667
15,0.175,40.25
15,0.172667,39.713333
15,0.1225,28.175
15,0.109667,25.223333
15,0.0945,21.735
15,0.088667,20.393333
15,0.128333,29.516667
15,0.182,41.86
15,0.191333,44.006667
15,0.155167,35.688333
15,0.116667,26.833333
15,0.088667,20.393333
15,0.082833,19.051667
15,0.075833,17.441667
15,0.112,25.76
15,0.134167,30.858333
15,0.182,41.86
15,0.161,37.03
15,0.120167,27.638333
15,0.106167,24.418333
15,0.085167,19.588333
15,0.103833,23.881667
15,0.117833,27.101667
15,0.142333,32.736667
15,0.112,25.76
15,0.130667,30.053333
15,0.14,32.2
15,0.107333,24.686667
15,0.116667,26.833333
15,0.106167,24.418333
15,0.0735,16.905
15,0.105,24.15
15,0.1015,23.345
15,0.135333,31.126667
15,0.1575,36.225
15,0.134167,30.858333
15,0.1155,26.565
15,0.086333,19.856667
15,0.086333,19.856667
15,0.113167,26.028333
15,0.1575,36.225
15,0.144667,33.273333
15,0.131833,30.321667
15,0.144667,33.273333
15,0.113167,26.028333
15,0.098,22.54
15,0.110833,25.491667
15,0.110833,25.491667
15,0.102667,23.613333
15,0.114333,26.296667
15,0.098,22.54
15,0.112,25.76
15,0.117833,27.101667
15,0.1155,26.565
15,0.138833,31.931667
15,0.176167,40.518333
15,0.158667,36.493333
15,0.152833,35.151667
15,0.14,32.2
16,0.155167,35.688333
16,0.161,37.03
16,0.128333,29.516667
16,0.133,30.59
16,0.107333,24.686667
16,0.093333,21.466667
16,0.120167,27.638333
16,0.121333,27.906667
16,0.120167,27.638333
16,0.1365,31.395
16,0.131833,30.321667
16,0.105,24.15
16,0.154,35.42
16,0.1645,37.835
16,0.159833,36.761667
16,0.1855,42.665
16,0.148167,34.078333
16,0.128333,29.516667
16,0.0875,20.125
16,0.0595,13.685
16,0.075833,17.441667
16,0.093333,21.466667
16,0.093333,21.466667
16,0.135333,31.126667
16,0.120167,27.638333
16,0.102667,23.613333
16,0.100333,23.076667
16,0.1085,24.955
16,0.107333,24.686667
16,0.107333,24.686667
16,0.1505,34.615
16,0.165667,38.103333
16,0.176167,40.518333
16,0.144667,33.273333
16,0.133,30.59
16,0.096833,22.271667
16,0.075833,17.441667
16,0.058333,13.416667
16,0.065333,15.026667
16,0.0875,20.125
16,0.1225,28.175
16,0.148167,34.078333
16,0.133,30.59
16,0.121333,27.906667
16,0.079333,18.246667
16,0.088667,20.393333
16,0.098,22.54
16,0.135333,31.126667
16,0.1645,37.835
16,0.182,41.86
16,0.144667,33.273333
16,0.116667,26.833333
16,0.117833,27.101667
16,0.075833,17.441667
16,0.096833,22.271667
16,0.100333,23.076667
16,0.1015,23.345
16,0.128333,29.516667
16,0.144667,33.273333
16,0.144667,33.273333
17,0.159833,36.761667
17,0.159833,36.761667
17,0.1855,42.665
17,0.133,30.59
17,0.128333,29.516667
17,0.145833,33.541667
17,0.137667,31.663333
17,0.1505,34.615
17,0.159833,36.761667
17,0.158667,36.493333
17,0.113167,26.028333
17,0.0945,21.735
17,0.186667,42.933333
17,0.222833,51.251667
17,0.267167,61.448333
17,0.284667,65.473333
17,0.313833,72.181667
17,0.302167,69.498333
17,0.266,61.18
17,0.259,59.57
17,0.274167,63.058333
17,0.284667,65.473333
17,0.273,62.79
17,0.284667,65.473333
17,0.298667,68.693333
17,0.263667,60.643333
17,0.264833,60.911667
17,0.245,56.35
17,0.259,59.57
17,0.259,59.57
17,0.247333,56.886667
17,0.252,57.96
17,0.270667,62.253333
17,0.260167,59.838333
17,0.163333,37.566667
17,0.158667,36.493333
17,0.130667,30.053333
17,0.131833,30.321667
17,0.169167,38.908333
17,0.152833,35.151667
17,0.145833,33.541667
17,0.163333,37.566667
17,0.156333,35.956667
17,0.148167,34.078333
17,0.162167,37.298333
17,0.138833,31.931667
17,0.109667,25.223333
17,0.116667,26.833333
17,0.1295,29.785
17,0.1435,33.005
17,0.1575,36.225
17,0.149333,34.346667
17,0.145833,33.541667
17,0.133,30.59
17,0.1225,28.175
17,0.154,35.42
17,0.189,43.47
17,0.186667,42.933333
17,0.172667,39.713333
17,0.1785,41.055
18,0.159833,36.761667
18,0.147,33.81
18,0.281167,64.668333
18,0.254333,58.496667
18,0.267167,61.448333
18,0.263667,60.643333
18,0.260167,59.838333
18,0.273,62.79
18,0.266,61.18
18,0.253167,58.228333
18,0.273,62.79
18,0.267167,61.448333
18,0.236833,54.471667
18,0.292833,67.351667
18,0.302167,69.498333
18,0.287,66.01
18,0.291667,67.083333
18,0.305667,70.303333
18,0.249667,57.423333
18,0.151667,34.883333
18,0.120167,27.638333
18,0.086333,19.856667
18,0.152833,35.151667
18,0.071167,16.368333
18,0.098,22.54
18,0.134167,30.858333
18,0.142333,32.736667
18,0.148167,34.078333
18,0.126,28.98
18,0.084,19.32
18,0.128333,29.516667
18,0.14,32.2
18,0.14,32.2
18,0.1435,33.005
18,0.176167,40.518333
18,0.154,35.42
18,0.1295,29.785
18,0.100333,23.076667
18,0.07,16.1
18,0.075833,17.441667
18,0.075833,17.441667
18,0.110833,25.491667
18,0.130667,30.053333
18,0.126,28.98
18,0.126,28.98
18,0.148167,34.078333
18,0.109667,25.223333
18,0.113167,26.028333
18,0.1365,31.395
18,0.145833,33.541667
18,0.147,33.81
18,0.161,37.03
18,0.1645,37.835
18,0.1295,29.785
18,0.106167,24.418333
18,0.082833,19.051667
18,0.0735,16.905
18,0.078167,17.978333
18,0.092167,21.198333
18,0.14,32.2
19,0.1505,34.615
19,0.156333,35.956667
19,0.137667,31.663333
19,0.100333,23.076667
19,0.093333,21.466667
19,0.135333,31.126667
19,0.144667,33.273333
19,0.155167,35.688333
19,0.144667,33.273333
19,0.131833,30.321667
19,0.1225,28.175
19,0.113167,26.028333
19,0.100333,23.076667
19,0.106167,24.418333
19,0.0945,21.735
19,0.077,17.71
19,0.106167,24.418333
19,0.093333,21.466667
19,0.112,25.76
19,0.138833,31.931667
19,0.14,32.2
19,0.109667,25.223333
19,0.127167,29.248333
19,0.134167,30.858333
19,0.135333,31.126667
19,0.133,30.59
19,0.14,32.2
19,0.137667,31.663333
19,0.141167,32.468333
19,0.119,27.37
19,0.0945,21.735
19,0.086333,19.856667
19,0.095667,22.003333
19,0.133,30.59
19,0.141167,32.468333
19,0.148167,34.078333
19,0.142333,32.736667
19,0.110833,25.491667
19,0.092167,21.198333
19,0.120167,27.638333
19,0.148167,34.078333
19,0.211167,48.568333
19,0.158667,36.493333
19,0.142333,32.736667
19,0.1295,29.785
19,0.1085,24.955
19,0.092167,21.198333
19,0.127167,29.248333
19,0.126,28.98
19,0.126,28.98
19,0.156333,35.956667
19,0.152833,35.151667
19,0.123667,28.443333
19,0.134167,30.858333
19,0.124833,28.711667
19,0.096833,22.271667
19,0.107333,24.686667
19,0.159833,36.761667
19,0.165667,38.103333
19,0.198333,45.616667
20,0.166833,38.371667
20,0.162167,37.298333
20,0.14,32.2
20,0.113167,26.028333
20,0.091,20.93
20,0.077,17.71
20,0.096833,22.271667
20,0.119,27.37
20,0.147,33.81
20,0.148167,34.078333
20,0.1435,33.005
20,0.134167,30.858333
20,0.0805,18.515
20,0.096833,22.271667
20,0.126,28.98
20,0.1645,37.835
20,0.182,41.86
20,0.177333,40.786667
20,0.186667,42.933333
20,0.1645,37.835
20,0.117833,27.101667
20,0.096833,22.271667
20,0.120167,27.638333
20,0.105,24.15
20,0.130667,30.053333
20,0.159833,36.761667
20,0.135333,31.126667
20,0.134167,30.858333
20,0.155167,35.688333
20,0.156333,35.956667
20,0.148167,34.078333
20,0.147,33.81
20,0.1155,26.565
20,0.138833,31.931667
20,0.1715,39.445
20,0.172667,39.713333
20,0.1855,42.665
20,0.162167,37.298333
20,0.110833,25.491667
20,0.093333,21.466667
20,0.0735,16.905
20,0.0665,15.295
20,0.1155,26.565
20,0.163333,37.566667
20,0.163333,37.566667
20,0.1785,41.055
20,0.169167,38.908333
20,0.138833,31.931667
20,0.1155,26.565
20,0.093333,21.466667
20,0.145833,33.541667
20,0.172667,39.713333
20,0.182,41.86
20,0.194833,44.811667
20,0.1575,36.225
20,0.119,27.37
20,0.098,22.54
20,0.109667,25.223333
20,0.098,22.54
20,0.120167,27.638333
21,0.1435,33.005
21,0.131833,30.321667
21,0.133,30.59
21,0.1785,41.055
21,0.1645,37.835
21,0.1575,36.225
21,0.119,27.37
21,0.124833,28.711667
21,0.155167,35.688333
21,0.144667,33.273333
21,0.135333,31.126667
21,0.145833,33.541667
21,0.145833,33.541667
21,0.105,24.15
21,0.109667,25.223333
21,0.120167,27.638333
21,0.099167,22.808333
21,0.113167,26.028333
21,0.1295,29.785
21,0.1505,34.615
21,0.179667,41.323333
21,0.197167,45.348333
21,0.183167,42.128333
21,0.1575,36.225
21,0.14,32.2
21,0.149333,34.346667
21,0.1715,39.445
21,0.177333,40.786667
21,0.169167,38.908333
21,0.162167,37.298333
21,0.149333,34.346667
21,0.114333,26.296667
21,0.121333,27.906667
21,0.133,30.59
21,0.142333,32.736667
21,0.176167,40.518333
21,0.190167,43.738333
21,0.214667,49.373333
21,0.225167,51.788333
21,0.190167,43.738333
21,0.135333,31.126667
21,0.151667,34.883333
21,0.158667,36.493333
21,0.149333,34.346667
21,0.187833,43.201667
21,0.176167,40.518333
21,0.156333,35.956667
21,0.137667,31.663333
21,0.145833,33.541667
21,0.127167,29.248333
21,0.133,30.59
21,0.144667,33.273333
21,0.147,33.81
21,0.182,41.86
21,0.196,45.08
21,0.203,46.69
21,0.163333,37.566667
21,0.109667,25.223333
21,0.095667,22.003333
21,0.072333,16.636667
22,0.0805,18.515
22,0.120167,27.638333
22,0.155167,35.688333
22,0.166833,38.371667
22,0.158667,36.493333
22,0.128333,29.516667
22,0.089833,20.661667
22,0.079333,18.246667
22,0.086333,19.856667
22,0.126,28.98
22,0.1715,39.445
22,0.172667,39.713333
22,0.196,45.08
22,0.183167,42.128333
22,0.123667,28.443333
22,0.0665,15.295
22,0.092167,21.198333
22,0.106167,24.418333
22,0.124833,28.711667
22,0.162167,37.298333
22,0.214667,49.373333
22,0.141167,32.468333
22,0.120167,27.638333
22,0.119,27.37
22,0.103833,23.881667
22,0.121333,27.906667
22,0.0945,21.735
22,0.127167,29.248333
22,0.131833,30.321667
22,0.1855,42.665
22,0.145833,33.541667
