@relation PowerConsumption-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute hour numeric
@attribute amps_avg numeric
@attribute kw_avg numeric

@data
0.043478,0.229226,32.2
0.043478,0.217764,31.126667
0.043478,0.223496,31.663333
0.043478,0.255014,34.615
0.043478,0.26361,35.42
0.043478,0.280802,37.03
0.043478,0.22063,31.395
0.043478,0.209168,30.321667
0.043478,0.137536,23.613333
0.043478,0.137536,23.613333
0.043478,0.166188,26.296667
0.043478,0.146132,24.418333
0.043478,0.240688,33.273333
0.043478,0.297994,38.64
0.043478,0.340974,42.665
0.043478,0.297994,38.64
0.043478,0.166188,26.296667
0.043478,0.18338,27.906667
0.043478,0.137536,23.613333
0.043478,0.17192,26.833333
0.043478,0.240688,33.273333
0.043478,0.31232,39.981667
0.043478,0.31232,39.981667
0.043478,0.246418,33.81
0.043478,0.111748,21.198333
0.043478,0.034384,13.953333
0.043478,0.057306,16.1
0.043478,0.131804,23.076667
0.043478,0.292264,38.103333
0.043478,0.369628,45.348333
0.043478,0.315186,40.25
0.043478,0.272206,36.225
0.043478,0.286532,37.566667
0.043478,0.163324,26.028333
0.043478,0.200572,29.516667
0.043478,0.2149,30.858333
0.043478,0.186246,28.175
0.086957,0.252148,34.346667
0.086957,0.255014,34.615
0.086957,0.209168,30.321667
0.086957,0.217764,31.126667
0.086957,0.163324,26.028333
0.086957,0.194842,28.98
0.086957,0.143266,24.15
0.086957,0.123208,22.271667
0.086957,0.111748,21.198333
0.086957,0.17765,27.37
0.086957,0.246418,33.81
0.086957,0.315186,40.25
0.086957,0.292264,38.103333
0.086957,0.232092,32.468333
0.086957,0.200572,29.516667
0.086957,0.117478,21.735
0.086957,0.088824,19.051667
0.086957,0.189112,28.443333
0.086957,0.189112,28.443333
0.086957,0.223496,31.663333
0.086957,0.212034,30.59
0.086957,0.166188,26.296667
0.086957,0.194842,28.98
0.086957,0.237822,33.005
0.086957,0.17192,26.833333
0.086957,0.146132,24.418333
0.086957,0.186246,28.175
0.086957,0.17192,26.833333
0.086957,0.266476,35.688333
0.086957,0.217764,31.126667
0.086957,0.22063,31.395
0.086957,0.194842,28.98
0.086957,0.13467,23.345
0.086957,0.1404,23.881667
0.086957,0.143266,24.15
0.086957,0.143266,24.15
0.086957,0.180516,27.638333
0.086957,0.2149,30.858333
0.086957,0.234956,32.736667
0.086957,0.266476,35.688333
0.086957,0.34957,43.47
0.086957,0.1404,23.881667
0.086957,0.2149,30.858333
0.086957,0.212034,30.59
0.086957,0.277936,36.761667
0.086957,0.25788,34.883333
0.086957,0.232092,32.468333
0.086957,0.17765,27.37
0.086957,0.123208,22.271667
0.086957,0.163324,26.028333
0.086957,0.289398,37.835
0.086957,0.30659,39.445
0.086957,0.303724,39.176667
0.086957,0.34384,42.933333
0.086957,0.292264,38.103333
0.086957,0.189112,28.443333
0.086957,0.197708,29.248333
0.086957,0.2149,30.858333
0.086957,0.22063,31.395
0.086957,0.275072,36.493333
0.130435,0.234956,32.736667
0.130435,0.217764,31.126667
0.130435,0.200572,29.516667
0.130435,0.200572,29.516667
0.130435,0.206304,30.053333
0.130435,0.189112,28.443333
0.130435,0.180516,27.638333
0.130435,0.272206,36.225
0.130435,0.318052,40.518333
0.130435,0.243552,33.541667
0.130435,0.232092,32.468333
0.130435,0.232092,32.468333
0.130435,0.111748,21.198333
0.130435,0.106016,20.661667
0.130435,0.108882,20.93
0.130435,0.111748,21.198333
0.130435,0.22636,31.931667
0.130435,0.252148,34.346667
0.130435,0.243552,33.541667
0.130435,0.22636,31.931667
0.130435,0.13467,23.345
0.130435,0.17192,26.833333
0.130435,0.243552,33.541667
0.130435,0.203438,29.785
0.130435,0.223496,31.663333
0.130435,0.277936,36.761667
0.130435,0.191976,28.711667
0.130435,0.146132,24.418333
0.130435,0.074498,17.71
0.130435,0.106016,20.661667
0.130435,0.1404,23.881667
0.130435,0.18338,27.906667
0.130435,0.206304,30.053333
0.130435,0.260744,35.151667
0.130435,0.232092,32.468333
0.130435,0.31232,39.981667
0.130435,0.358166,44.275
0.130435,0.189112,28.443333
0.130435,0.12894,22.808333
0.130435,0.100286,20.125
0.130435,0.088824,19.051667
0.130435,0.154728,25.223333
0.130435,0.240688,33.273333
0.130435,0.240688,33.273333
0.130435,0.217764,31.126667
0.130435,0.143266,24.15
0.130435,0.103152,20.393333
0.130435,0.100286,20.125
0.130435,0.146132,24.418333
0.130435,0.31232,39.981667
0.130435,0.383954,46.69
0.130435,0.372492,45.616667
0.130435,0.366762,45.08
0.130435,0.157592,25.491667
0.130435,0.060172,16.368333
0.130435,0.111748,21.198333
0.130435,0.111748,21.198333
0.130435,0.186246,28.175
0.130435,0.240688,33.273333
0.130435,0.232092,32.468333
0.173913,0.26934,35.956667
0.173913,0.26361,35.42
0.173913,0.186246,28.175
0.173913,0.174784,27.101667
0.173913,0.229226,32.2
0.173913,0.22063,31.395
0.173913,0.280802,37.03
0.173913,0.26361,35.42
0.173913,0.283668,37.298333
0.173913,0.25788,34.883333
0.173913,0.157592,25.491667
0.173913,0.09169,19.32
0.173913,0.01146,11.806667
0.173913,0.057306,16.1
0.173913,0.157592,25.491667
0.173913,0.237822,33.005
0.173913,0.272206,36.225
0.173913,0.286532,37.566667
0.173913,0.332378,41.86
0.173913,0.2149,30.858333
0.173913,0.209168,30.321667
0.173913,0.123208,22.271667
0.173913,0.151862,24.955
0.173913,0.234956,32.736667
0.173913,0.234956,32.736667
0.173913,0.232092,32.468333
0.173913,0.180516,27.638333
0.173913,0.114612,21.466667
0.173913,0.146132,24.418333
0.173913,0.174784,27.101667
0.173913,0.137536,23.613333
0.173913,0.200572,29.516667
0.173913,0.243552,33.541667
0.173913,0.303724,39.176667
0.173913,0.358166,44.275
0.173913,0.252148,34.346667
0.173913,0.186246,28.175
0.173913,0.169054,26.565
0.173913,0.163324,26.028333
0.173913,0.123208,22.271667
0.173913,0.206304,30.053333
0.173913,0.240688,33.273333
0.173913,0.249284,34.078333
0.173913,0.280802,37.03
0.173913,0.206304,30.053333
0.173913,0.157592,25.491667
0.173913,0.255014,34.615
0.173913,0.252148,34.346667
0.173913,0.323782,41.055
0.173913,0.297994,38.64
0.173913,0.246418,33.81
0.173913,0.209168,30.321667
0.173913,0.123208,22.271667
0.173913,0.071632,17.441667
0.173913,0.146132,24.418333
0.173913,0.191976,28.711667
0.173913,0.2149,30.858333
0.173913,0.309456,39.713333
0.173913,0.240688,33.273333
0.173913,0.194842,28.98
0.217391,0.223496,31.663333
0.217391,0.249284,34.078333
0.217391,0.309456,39.713333
0.217391,0.260744,35.151667
0.217391,0.209168,30.321667
0.217391,0.189112,28.443333
0.217391,0.160458,25.76
0.217391,0.1404,23.881667
0.217391,0.174784,27.101667
0.217391,0.137536,23.613333
0.217391,0.146132,24.418333
0.217391,0.197708,29.248333
0.217391,0.180516,27.638333
0.217391,0.117478,21.735
0.217391,0.174784,27.101667
0.217391,0.309456,39.713333
0.217391,0.329512,41.591667
0.217391,0.332378,41.86
0.217391,0.157592,25.491667
0.217391,0.09742,19.856667
0.217391,0.123208,22.271667
0.217391,0.106016,20.661667
0.217391,0.200572,29.516667
0.217391,0.234956,32.736667
0.217391,0.212034,30.59
0.217391,0.17765,27.37
0.217391,0.166188,26.296667
0.217391,0.114612,21.466667
0.217391,0.154728,25.223333
0.217391,0.255014,34.615
0.217391,0.280802,37.03
0.217391,0.363896,44.811667
0.217391,0.289398,37.835
0.217391,0.243552,33.541667
0.217391,0.186246,28.175
0.217391,0.114612,21.466667
0.217391,0.05444,15.831667
0.217391,0.065902,16.905
0.217391,0.103152,20.393333
0.217391,0.148996,24.686667
0.217391,0.217764,31.126667
0.217391,0.240688,33.273333
0.217391,0.297994,38.64
0.217391,0.289398,37.835
0.217391,0.252148,34.346667
0.217391,0.234956,32.736667
0.217391,0.12894,22.808333
0.217391,0.12894,22.808333
0.217391,0.286532,37.566667
0.217391,0.266476,35.688333
0.217391,0.252148,34.346667
0.217391,0.246418,33.81
0.217391,0.071632,17.441667
0.217391,0.037248,14.221667
0.217391,0.126074,22.54
0.217391,0.146132,24.418333
0.217391,0.243552,33.541667
0.217391,0.303724,39.176667
0.217391,0.361032,44.543333
0.217391,0.332378,41.86
0.26087,0.252148,34.346667
0.26087,0.166188,26.296667
0.26087,0.194842,28.98
0.26087,0.154728,25.223333
0.26087,0.200572,29.516667
0.26087,0.194842,28.98
0.26087,0.200572,29.516667
0.26087,0.203438,29.785
0.26087,0.189112,28.443333
0.26087,0.186246,28.175
0.26087,0.163324,26.028333
0.26087,0.2149,30.858333
0.26087,0.203438,29.785
0.26087,0.289398,37.835
0.26087,0.240688,33.273333
0.26087,0.329512,41.591667
0.26087,0.329512,41.591667
0.26087,0.26934,35.956667
0.26087,0.234956,32.736667
0.26087,0.120344,22.003333
0.26087,0.083094,18.515
0.26087,0.169054,26.565
0.26087,0.209168,30.321667
0.26087,0.194842,28.98
0.26087,0.234956,32.736667
0.26087,0.295128,38.371667
0.26087,0.237822,33.005
0.26087,0.234956,32.736667
0.26087,0.143266,24.15
0.26087,0.146132,24.418333
0.26087,0.252148,34.346667
0.26087,0.272206,36.225
0.26087,0.234956,32.736667
0.26087,0.223496,31.663333
0.26087,0.146132,24.418333
0.26087,0.13467,23.345
0.26087,0.154728,25.223333
0.26087,0.137536,23.613333
0.26087,0.223496,31.663333
0.26087,0.286532,37.566667
0.26087,0.26934,35.956667
0.26087,0.223496,31.663333
0.26087,0.163324,26.028333
0.26087,0.174784,27.101667
0.26087,0.17192,26.833333
0.26087,0.123208,22.271667
0.26087,0.157592,25.491667
0.26087,0.169054,26.565
0.26087,0.217764,31.126667
0.26087,0.252148,34.346667
0.26087,0.200572,29.516667
0.26087,0.12894,22.808333
0.26087,0.203438,29.785
0.26087,0.217764,31.126667
0.26087,0.234956,32.736667
0.26087,0.329512,41.591667
0.26087,0.260744,35.151667
0.26087,0.237822,33.005
0.26087,0.237822,33.005
0.26087,0.123208,22.271667
0.304348,0.08596,18.783333
0.304348,0.13467,23.345
0.304348,0.17192,26.833333
0.304348,0.266476,35.688333
0.304348,0.31232,39.981667
0.304348,0.292264,38.103333
0.304348,0.212034,30.59
0.304348,0.22636,31.931667
0.304348,0.17192,26.833333
0.304348,0.206304,30.053333
0.304348,0.17765,27.37
0.304348,0.166188,26.296667
0.304348,0.255014,34.615
0.304348,0.22636,31.931667
0.304348,0.209168,30.321667
0.304348,0.17192,26.833333
0.304348,0.106016,20.661667
0.304348,0.04871,15.295
0.304348,0.09169,19.32
0.304348,0.160458,25.76
0.304348,0.191976,28.711667
0.304348,0.30659,39.445
0.304348,0.340974,42.665
0.304348,0.3553,44.006667
0.304348,0.255014,34.615
0.304348,0.111748,21.198333
0.304348,0.111748,21.198333
0.304348,0.060172,16.368333
0.304348,0.08596,18.783333
0.304348,0.194842,28.98
0.304348,0.25788,34.883333
0.304348,0.255014,34.615
0.304348,0.229226,32.2
0.304348,0.166188,26.296667
0.304348,0.088824,19.051667
0.304348,0.186246,28.175
0.304348,0.217764,31.126667
0.304348,0.260744,35.151667
0.304348,0.289398,37.835
0.304348,0.255014,34.615
0.304348,0.252148,34.346667
0.304348,0.209168,30.321667
0.304348,0.146132,24.418333
0.304348,0.094556,19.588333
0.304348,0.143266,24.15
0.304348,0.1404,23.881667
0.304348,0.203438,29.785
0.304348,0.25788,34.883333
0.304348,0.22636,31.931667
0.304348,0.289398,37.835
0.304348,0.372492,45.616667
0.304348,0.34384,42.933333
0.304348,0.191976,28.711667
0.304348,0.17765,27.37
0.304348,0.126074,22.54
0.304348,0.17192,26.833333
0.304348,0.223496,31.663333
0.304348,0.289398,37.835
0.304348,0.30659,39.445
0.304348,0.191976,28.711667
0.347826,0.191976,28.711667
0.347826,0.146132,24.418333
0.347826,0.148996,24.686667
0.347826,0.166188,26.296667
0.347826,0.286532,37.566667
0.347826,0.309456,39.713333
0.347826,0.30086,38.908333
0.347826,0.280802,37.03
0.347826,0.217764,31.126667
0.347826,0.154728,25.223333
0.347826,0.117478,21.735
0.347826,0.080228,18.246667
0.347826,0.17192,26.833333
0.347826,0.209168,30.321667
0.347826,0.212034,30.59
0.347826,0.206304,30.053333
0.347826,0.163324,26.028333
0.347826,0.13467,23.345
0.347826,0.174784,27.101667
0.347826,0.154728,25.223333
0.347826,0.108882,20.93
0.347826,0.229226,32.2
0.347826,0.212034,30.59
0.347826,0.229226,32.2
0.347826,0.22636,31.931667
0.347826,0.194842,28.98
0.347826,0.166188,26.296667
0.347826,0.151862,24.955
0.347826,0.120344,22.003333
0.347826,0.186246,28.175
0.347826,0.209168,30.321667
0.347826,0.286532,37.566667
0.347826,0.272206,36.225
0.347826,0.217764,31.126667
0.347826,0.114612,21.466667
0.347826,0.08596,18.783333
0.347826,0.106016,20.661667
0.347826,0.197708,29.248333
0.347826,0.25788,34.883333
0.347826,0.240688,33.273333
0.347826,0.237822,33.005
0.347826,0.194842,28.98
0.347826,0.09742,19.856667
0.347826,0.106016,20.661667
0.347826,0.1404,23.881667
0.347826,0.315186,40.25
0.347826,0.326648,41.323333
0.347826,0.286532,37.566667
0.347826,0.191976,28.711667
0.347826,0.080228,18.246667
0.347826,0.034384,13.953333
0.347826,0.123208,22.271667
0.347826,0.375358,45.885
0.347826,0.289398,37.835
0.347826,0.329512,41.591667
0.347826,0.303724,39.176667
0.347826,0.237822,33.005
0.347826,0.249284,34.078333
0.347826,0.209168,30.321667
0.347826,0.234956,32.736667
0.391304,0.234956,32.736667
0.391304,0.191976,28.711667
0.391304,0.148996,24.686667
0.391304,0.163324,26.028333
0.391304,0.186246,28.175
0.391304,0.212034,30.59
0.391304,0.194842,28.98
0.391304,0.146132,24.418333
0.391304,0.12894,22.808333
0.391304,0.09742,19.856667
0.391304,0.17765,27.37
0.391304,0.249284,34.078333
0.391304,0.34384,42.933333
0.391304,0.383954,46.69
0.391304,0.38682,46.958333
0.391304,0.17765,27.37
0.391304,0.071632,17.441667
0.391304,0.04298,14.758333
0.391304,0.094556,19.588333
0.391304,0.223496,31.663333
0.391304,0.26361,35.42
0.391304,0.289398,37.835
0.391304,0.303724,39.176667
0.391304,0.22636,31.931667
0.391304,0.120344,22.003333
0.391304,0.088824,19.051667
0.391304,0.223496,31.663333
0.391304,0.315186,40.25
0.391304,0.378224,46.153333
0.391304,0.352436,43.738333
0.391304,0.275072,36.493333
0.391304,0.157592,25.491667
0.391304,0.04871,15.295
0.391304,0.077364,17.978333
0.391304,0.051576,15.563333
0.391304,0.088824,19.051667
0.391304,0.209168,30.321667
0.391304,0.197708,29.248333
0.391304,0.229226,32.2
0.391304,0.292264,38.103333
0.391304,0.303724,39.176667
0.391304,0.240688,33.273333
0.391304,0.255014,34.615
0.391304,0.123208,22.271667
0.391304,0.169054,26.565
0.391304,0.180516,27.638333
0.391304,0.22063,31.395
0.391304,0.217764,31.126667
0.391304,0.111748,21.198333
0.391304,0.111748,21.198333
0.391304,0.103152,20.393333
0.391304,0.065902,16.905
0.391304,0.123208,22.271667
0.391304,0.260744,35.151667
0.391304,0.315186,40.25
0.391304,0.338108,42.396667
0.391304,0.335244,42.128333
0.391304,0.17192,26.833333
0.391304,0.154728,25.223333
0.391304,0.169054,26.565
0.434783,0.191976,28.711667
0.434783,0.200572,29.516667
0.434783,0.237822,33.005
0.434783,0.189112,28.443333
0.434783,0.160458,25.76
0.434783,0.180516,27.638333
0.434783,0.117478,21.735
0.434783,0.30086,38.908333
0.434783,0.217764,31.126667
0.434783,0.22063,31.395
0.434783,0.26361,35.42
0.434783,0.223496,31.663333
0.434783,0.17192,26.833333
0.434783,0.169054,26.565
0.434783,0.189112,28.443333
0.434783,0.191976,28.711667
0.434783,0.174784,27.101667
0.434783,0.17765,27.37
0.434783,0.2149,30.858333
0.434783,0.157592,25.491667
0.434783,0.200572,29.516667
0.434783,0.277936,36.761667
0.434783,0.31232,39.981667
0.434783,0.240688,33.273333
0.434783,0.186246,28.175
0.434783,0.160458,25.76
0.434783,0.137536,23.613333
0.434783,0.17765,27.37
0.434783,0.243552,33.541667
0.434783,0.223496,31.663333
0.434783,0.229226,32.2
0.434783,0.200572,29.516667
0.434783,0.094556,19.588333
0.434783,0.100286,20.125
0.434783,0.206304,30.053333
0.434783,0.223496,31.663333
0.434783,0.346704,43.201667
0.434783,0.283668,37.298333
0.434783,0.246418,33.81
0.434783,0.206304,30.053333
0.434783,0.074498,17.71
0.434783,0.04871,15.295
0.434783,0.106016,20.661667
0.434783,0.166188,26.296667
0.434783,0.232092,32.468333
0.434783,0.26361,35.42
0.434783,0.206304,30.053333
0.434783,0.229226,32.2
0.434783,0.22063,31.395
0.434783,0.197708,29.248333
0.434783,0.206304,30.053333
0.434783,0.17765,27.37
0.434783,0.229226,32.2
0.434783,0.252148,34.346667
0.434783,0.275072,36.493333
0.434783,0.283668,37.298333
0.434783,0.30659,39.445
0.434783,0.17765,27.37
0.434783,0.169054,26.565
0.434783,0.157592,25.491667
0.478261,0.126074,22.54
0.478261,0.30659,39.445
0.478261,0.352436,43.738333
0.478261,0.378224,46.153333
0.478261,0.292264,38.103333
0.478261,0.229226,32.2
0.478261,0.131804,23.076667
0.478261,0.13467,23.345
0.478261,0.17765,27.37
0.478261,0.18338,27.906667
0.478261,0.275072,36.493333
0.478261,0.292264,38.103333
0.478261,0.26361,35.42
0.478261,0.260744,35.151667
0.478261,0.191976,28.711667
0.478261,0.131804,23.076667
0.478261,0.120344,22.003333
0.478261,0.071632,17.441667
0.478261,0.143266,24.15
0.478261,0.2149,30.858333
0.478261,0.22636,31.931667
0.478261,0.243552,33.541667
0.478261,0.166188,26.296667
0.478261,0.189112,28.443333
0.478261,0.169054,26.565
0.478261,0.131804,23.076667
0.478261,0.148996,24.686667
0.478261,0.234956,32.736667
0.478261,0.229226,32.2
0.478261,0.292264,38.103333
0.478261,0.217764,31.126667
0.478261,0.146132,24.418333
0.478261,0.111748,21.198333
0.478261,0.065902,16.905
0.478261,0.040114,14.49
0.478261,0.111748,21.198333
0.478261,0.206304,30.053333
0.478261,0.249284,34.078333
0.478261,0.289398,37.835
0.478261,0.31232,39.981667
0.478261,0.260744,35.151667
0.478261,0.2149,30.858333
0.478261,0.169054,26.565
0.478261,0.106016,20.661667
0.478261,0.189112,28.443333
0.478261,0.17192,26.833333
0.478261,0.174784,27.101667
0.478261,0.160458,25.76
0.478261,0.083094,18.515
0.478261,0.146132,24.418333
0.478261,0.120344,22.003333
0.478261,0.108882,20.93
0.478261,0.17192,26.833333
0.478261,0.335244,42.128333
0.478261,0.30659,39.445
0.478261,0.315186,40.25
0.478261,0.243552,33.541667
0.478261,0.189112,28.443333
0.478261,0.18338,27.906667
0.478261,0.137536,23.613333
0.521739,0.160458,25.76
0.521739,0.160458,25.76
0.521739,0.1404,23.881667
0.521739,0.166188,26.296667
0.521739,0.229226,32.2
0.521739,0.18338,27.906667
0.521739,0.240688,33.273333
0.521739,0.249284,34.078333
0.521739,0.209168,30.321667
0.521739,0.25788,34.883333
0.521739,0.332378,41.86
0.521739,0.275072,36.493333
0.521739,0.275072,36.493333
0.521739,0.212034,30.59
0.521739,0.071632,17.441667
0.521739,0.060172,16.368333
0.521739,0.031518,13.685
0.521739,0.060172,16.368333
0.521739,0.189112,28.443333
0.521739,0.232092,32.468333
0.521739,0.255014,34.615
0.521739,0.26934,35.956667
0.521739,0.180516,27.638333
0.521739,0.100286,20.125
0.521739,0.131804,23.076667
0.521739,0.200572,29.516667
0.521739,0.277936,36.761667
0.521739,0.338108,42.396667
0.521739,0.303724,39.176667
0.521739,0.234956,32.736667
0.521739,0.160458,25.76
0.521739,0.09742,19.856667
0.521739,0.09742,19.856667
0.521739,0.123208,22.271667
0.521739,0.203438,29.785
0.521739,0.266476,35.688333
0.521739,0.315186,40.25
0.521739,0.295128,38.371667
0.521739,0.249284,34.078333
0.521739,0.166188,26.296667
0.521739,0.200572,29.516667
0.521739,0.088824,19.051667
0.521739,0.106016,20.661667
0.521739,0.194842,28.98
0.521739,0.277936,36.761667
0.521739,0.260744,35.151667
0.521739,0.25788,34.883333
0.521739,0.194842,28.98
0.521739,0.071632,17.441667
0.521739,0.111748,21.198333
0.521739,0.146132,24.418333
0.521739,0.17765,27.37
0.521739,0.200572,29.516667
0.521739,0.246418,33.81
0.521739,0.249284,34.078333
0.521739,0.2149,30.858333
0.521739,0.166188,26.296667
0.521739,0.100286,20.125
0.521739,0.148996,24.686667
0.521739,0.17765,27.37
0.565217,0.1404,23.881667
0.565217,0.25788,34.883333
0.565217,0.191976,28.711667
0.565217,0.26934,35.956667
0.565217,0.30086,38.908333
0.565217,0.266476,35.688333
0.565217,0.160458,25.76
0.565217,0.12894,22.808333
0.565217,0.077364,17.978333
0.565217,0.117478,21.735
0.565217,0.194842,28.98
0.565217,0.30659,39.445
0.565217,0.277936,36.761667
0.565217,0.189112,28.443333
0.565217,0.1404,23.881667
0.565217,0.034384,13.953333
0.565217,0.051576,15.563333
0.565217,0.117478,21.735
0.565217,0.309456,39.713333
0.565217,0.375358,45.885
0.565217,0.329512,41.591667
0.565217,0.146132,24.418333
0.565217,0.080228,18.246667
0.565217,0.103152,20.393333
0.565217,0.077364,17.978333
0.565217,0.106016,20.661667
0.565217,0.197708,29.248333
0.565217,0.232092,32.468333
0.565217,0.203438,29.785
0.565217,0.197708,29.248333
0.565217,0.106016,20.661667
0.565217,0.108882,20.93
0.565217,0.123208,22.271667
0.565217,0.255014,34.615
0.565217,0.318052,40.518333
0.565217,0.309456,39.713333
0.565217,0.217764,31.126667
0.565217,0.200572,29.516667
0.565217,0.151862,24.955
0.565217,0.117478,21.735
0.565217,0.169054,26.565
0.565217,0.12894,22.808333
0.565217,0.083094,18.515
0.565217,0.166188,26.296667
0.565217,0.194842,28.98
0.565217,0.194842,28.98
0.565217,0.169054,26.565
0.565217,0.154728,25.223333
0.565217,0.232092,32.468333
0.565217,0.229226,32.2
0.565217,0.283668,37.298333
0.565217,0.234956,32.736667
0.565217,0.260744,35.151667
0.565217,0.246418,33.81
0.565217,0.191976,28.711667
0.565217,0.108882,20.93
0.565217,0.111748,21.198333
0.565217,0.197708,29.248333
0.565217,0.197708,29.248333
0.565217,0.272206,36.225
0.608696,0.232092,32.468333
0.608696,0.203438,29.785
0.608696,0.2149,30.858333
0.608696,0.186246,28.175
0.608696,0.280802,37.03
0.608696,0.30659,39.445
0.608696,0.30659,39.445
0.608696,0.18338,27.906667
0.608696,0.280802,37.03
0.608696,0.217764,31.126667
0.608696,0.249284,34.078333
0.608696,0.137536,23.613333
0.608696,0.120344,22.003333
0.608696,0.1404,23.881667
0.608696,0.12894,22.808333
0.608696,0.154728,25.223333
0.608696,0.237822,33.005
0.608696,0.277936,36.761667
0.608696,0.252148,34.346667
0.608696,0.212034,30.59
0.608696,0.131804,23.076667
0.608696,0.174784,27.101667
0.608696,0.223496,31.663333
0.608696,0.206304,30.053333
0.608696,0.163324,26.028333
0.608696,0.255014,34.615
0.608696,0.194842,28.98
0.608696,0.148996,24.686667
0.608696,0.120344,22.003333
0.608696,0.103152,20.393333
0.608696,0.131804,23.076667
0.608696,0.154728,25.223333
0.608696,0.126074,22.54
0.608696,0.17192,26.833333
0.608696,0.206304,30.053333
0.608696,0.240688,33.273333
0.608696,0.320916,40.786667
0.608696,0.223496,31.663333
0.608696,0.18338,27.906667
0.608696,0.068768,17.173333
0.608696,0.063036,16.636667
0.608696,0.103152,20.393333
0.608696,0.246418,33.81
0.608696,0.363896,44.811667
0.608696,0.332378,41.86
0.608696,0.266476,35.688333
0.608696,0.126074,22.54
0.608696,0.077364,17.978333
0.608696,0.09742,19.856667
0.608696,0.143266,24.15
0.608696,0.22636,31.931667
0.608696,0.277936,36.761667
0.608696,0.323782,41.055
0.608696,0.283668,37.298333
0.608696,0.13467,23.345
0.608696,0.09742,19.856667
0.608696,0.09742,19.856667
0.608696,0.126074,22.54
0.608696,0.212034,30.59
0.608696,0.25788,34.883333
0.652174,0.277936,36.761667
0.652174,0.315186,40.25
0.652174,0.309456,39.713333
0.652174,0.186246,28.175
0.652174,0.154728,25.223333
0.652174,0.117478,21.735
0.652174,0.103152,20.393333
0.652174,0.200572,29.516667
0.652174,0.332378,41.86
0.652174,0.3553,44.006667
0.652174,0.266476,35.688333
0.652174,0.17192,26.833333
0.652174,0.103152,20.393333
0.652174,0.088824,19.051667
0.652174,0.071632,17.441667
0.652174,0.160458,25.76
0.652174,0.2149,30.858333
0.652174,0.332378,41.86
0.652174,0.280802,37.03
0.652174,0.180516,27.638333
0.652174,0.146132,24.418333
0.652174,0.094556,19.588333
0.652174,0.1404,23.881667
0.652174,0.174784,27.101667
0.652174,0.234956,32.736667
0.652174,0.160458,25.76
0.652174,0.206304,30.053333
0.652174,0.229226,32.2
0.652174,0.148996,24.686667
0.652174,0.17192,26.833333
0.652174,0.146132,24.418333
0.652174,0.065902,16.905
0.652174,0.143266,24.15
0.652174,0.13467,23.345
0.652174,0.217764,31.126667
0.652174,0.272206,36.225
0.652174,0.2149,30.858333
0.652174,0.169054,26.565
0.652174,0.09742,19.856667
0.652174,0.09742,19.856667
0.652174,0.163324,26.028333
0.652174,0.272206,36.225
